x_mm,y_mm,z_mm
68.08,186.48,127.61
68.18,186.08,128.57
68.3,185.64,129.52
68.44,185.16,130.44
68.59,184.62,131.34
68.74,184.03,132.18
68.84,183.38,132.98
68.81,182.59,133.63
68.68,181.73,134.2
68.56,180.82,134.71
68.47,179.87,135.15
68.4,178.91,135.54
68.35,177.94,135.89
68.31,176.95,136.2
68.29,175.96,136.46
68.28,174.96,136.7
68.28,173.97,136.93
68.28,172.97,137.13
68.3,171.97,137.31
68.32,170.96,137.47
68.34,169.96,137.62
68.37,168.95,137.75
68.41,167.95,137.87
68.44,166.94,137.97
68.48,165.94,138.07
68.53,164.93,138.16
68.57,163.93,138.24
68.62,162.92,138.31
68.67,161.92,138.39
68.71,160.91,138.46
68.76,159.9,138.52
68.81,158.9,138.58
68.86,157.89,138.64
68.91,156.88,138.69
68.97,155.88,138.74
69.02,154.87,138.79
69.07,153.86,138.83
69.13,152.85,138.87
69.18,151.84,138.91
69.24,150.83,138.94
69.29,149.82,138.97
69.35,148.81,139.0
69.41,147.8,139.02
69.47,146.79,139.05
69.52,145.78,139.07
69.58,144.76,139.09
69.63,143.75,139.11
69.69,142.74,139.13
69.75,141.72,139.15
69.8,140.71,139.17
69.86,139.7,139.19
69.91,138.68,139.21
69.96,137.66,139.22
70.01,136.64,139.24
70.06,135.62,139.25
70.11,134.61,139.27
70.17,133.59,139.28
70.22,132.57,139.3
70.27,131.55,139.31
70.32,130.53,139.32
70.37,129.5,139.33
70.42,128.48,139.35
70.47,127.46,139.36
70.51,126.44,139.37
70.56,125.41,139.38
70.6,124.39,139.4
70.65,123.36,139.41
70.69,122.34,139.42
70.74,121.31,139.43
70.78,120.29,139.44
70.82,119.26,139.45
70.86,118.23,139.46
70.9,117.21,139.47
70.94,116.18,139.48
70.98,115.15,139.49
71.01,114.12,139.49
71.05,113.09,139.5
71.08,112.06,139.51
71.12,111.03,139.52
71.15,110.0,139.53
71.18,108.97,139.53
71.21,107.94,139.54
71.24,106.91,139.55
71.27,105.87,139.55
71.3,104.84,139.56
71.32,103.81,139.56
71.35,102.78,139.57
71.37,101.74,139.57
71.4,100.71,139.58
71.42,99.67,139.58
71.44,98.64,139.58
71.46,97.61,139.59
71.48,96.57,139.59
71.5,95.54,139.59
71.52,94.5,139.59
71.53,93.47,139.59
71.55,92.43,139.59
71.56,91.4,139.59
71.57,90.36,139.59
71.58,89.33,139.59
71.59,88.29,139.59
71.6,87.25,139.59
71.61,86.22,139.59
71.62,85.18,139.59
71.63,84.15,139.59
71.64,83.11,139.59
71.64,82.07,139.59
71.64,81.04,139.59
71.64,80.0,139.58
72.11,190.71,35.0
72.11,190.71,36.04
72.11,190.71,37.08
72.1,190.7,38.11
72.1,190.7,39.15
72.1,190.7,40.19
72.09,190.69,41.23
72.09,190.69,42.27
72.08,190.68,43.31
72.07,190.68,44.34
72.06,190.67,45.38
72.05,190.67,46.42
72.04,190.66,47.46
72.03,190.66,48.49
72.02,190.66,49.53
72.0,190.65,50.57
71.99,190.64,51.61
71.98,190.64,52.64
71.96,190.63,53.68
71.94,190.62,54.72
71.92,190.62,55.75
71.9,190.61,56.79
71.88,190.61,57.82
71.85,190.6,58.86
71.83,190.59,59.89
71.81,190.58,60.93
71.78,190.58,61.96
71.76,190.57,63.0
71.73,190.56,64.03
71.71,190.55,65.06
71.68,190.54,66.1
71.65,190.53,67.13
71.62,190.52,68.16
71.59,190.51,69.2
71.56,190.5,70.23
71.53,190.49,71.26
71.49,190.48,72.29
71.46,190.47,73.32
71.43,190.46,74.35
71.39,190.45,75.38
71.35,190.44,76.41
71.32,190.42,77.44
71.28,190.41,78.47
71.24,190.4,79.5
71.2,190.39,80.53
71.16,190.37,81.55
71.12,190.36,82.58
71.08,190.35,83.61
71.04,190.33,84.63
71.0,190.32,85.66
70.95,190.31,86.68
70.91,190.29,87.71
70.87,190.28,88.73
70.82,190.27,89.76
70.78,190.25,90.78
70.73,190.24,91.8
70.68,190.22,92.83
70.64,190.21,93.85
70.59,190.2,94.87
70.54,190.18,95.89
70.5,190.17,96.91
70.45,190.15,97.93
70.4,190.14,98.95
70.35,190.12,99.97
70.31,190.11,100.99
70.26,190.08,102.01
70.21,190.06,103.02
70.16,190.04,104.04
70.11,190.02,105.06
70.06,190.0,106.08
70.02,189.98,107.09
69.98,189.96,108.11
69.93,189.93,109.13
69.88,189.89,110.14
69.84,189.85,111.15
69.8,189.81,112.17
69.77,189.75,113.19
69.74,189.7,114.21
69.7,189.63,115.22
69.66,189.55,116.23
69.63,189.47,117.25
69.61,189.38,118.27
69.6,189.27,119.29
69.59,189.15,120.3
69.58,189.01,121.32
69.58,188.85,122.33
69.58,188.66,123.34
69.6,188.45,124.35
69.63,188.2,125.36
69.67,187.92,126.36
69.73,187.61,127.36
69.81,187.26,128.34
69.91,186.87,129.32
70.02,186.43,130.27
70.15,185.95,131.21
70.3,185.42,132.1
70.45,184.83,132.96
70.55,184.17,133.76
70.51,183.37,134.41
70.39,182.51,134.99
70.27,181.59,135.5
70.18,180.63,135.93
70.11,179.66,136.32
70.06,178.68,136.66
70.02,177.68,136.96
70.01,176.68,137.21
70.0,175.68,137.44
70.0,174.67,137.66
70.01,173.66,137.85
70.03,172.65,138.01
70.05,171.64,138.16
70.08,170.62,138.29
70.11,169.61,138.42
70.14,168.6,138.52
70.18,167.58,138.61
70.22,166.57,138.7
70.27,165.55,138.78
70.31,164.54,138.86
70.36,163.53,138.94
70.4,162.51,139.0
70.45,161.5,139.07
70.5,160.48,139.13
70.54,159.46,139.19
70.59,158.45,139.24
70.64,157.43,139.28
70.7,156.42,139.33
70.75,155.4,139.37
70.8,154.38,139.4
70.86,153.36,139.43
70.91,152.35,139.46
70.96,151.33,139.49
71.02,150.31,139.52
71.08,149.29,139.53
71.13,148.27,139.55
71.19,147.25,139.57
71.24,146.23,139.59
71.3,145.21,139.61
71.35,144.19,139.62
71.41,143.17,139.64
71.46,142.14,139.66
71.51,141.12,139.67
71.57,140.1,139.69
71.62,139.07,139.7
71.67,138.05,139.72
71.72,137.02,139.73
71.77,136.0,139.75
71.82,134.97,139.76
71.87,133.94,139.77
71.92,132.92,139.78
71.97,131.89,139.8
72.02,130.86,139.81
72.06,129.83,139.82
72.11,128.8,139.83
72.15,127.77,139.84
72.2,126.74,139.86
72.24,125.71,139.87
72.29,124.68,139.88
72.33,123.65,139.89
72.37,122.62,139.9
72.41,121.58,139.91
72.45,120.55,139.92
72.49,119.52,139.93
72.53,118.48,139.94
72.57,117.45,139.95
72.6,116.41,139.95
72.64,115.38,139.96
72.67,114.34,139.97
72.71,113.3,139.98
72.74,112.27,139.99
72.77,111.23,139.99
72.8,110.19,140.0
72.83,109.16,140.01
72.86,108.12,140.01
72.89,107.08,140.02
72.92,106.04,140.02
72.95,105.0,140.03
72.97,103.96,140.03
73.0,102.92,140.04
73.02,101.88,140.04
73.04,100.84,140.05
73.06,99.8,140.05
73.08,98.76,140.05
73.1,97.72,140.06
73.12,96.68,140.06
73.14,95.64,140.06
73.15,94.6,140.06
73.17,93.55,140.06
73.18,92.51,140.06
73.2,91.47,140.06
73.21,90.43,140.06
73.22,89.38,140.06
73.23,88.34,140.06
73.24,87.3,140.06
73.25,86.26,140.06
73.25,85.21,140.06
73.26,84.17,140.06
73.27,83.13,140.06
73.27,82.09,140.06
73.27,81.04,140.05
73.27,80.0,140.05
73.82,191.16,35.0
73.82,191.16,36.04
73.81,191.16,37.09
73.81,191.15,38.14
73.81,191.15,39.18
73.81,191.15,40.23
73.8,191.14,41.27
73.8,191.14,42.32
73.79,191.14,43.36
73.78,191.13,44.41
73.77,191.13,45.45
73.76,191.12,46.49
73.75,191.12,47.54
73.74,191.11,48.58
73.73,191.11,49.63
73.72,191.1,50.67
73.7,191.09,51.72
73.69,191.09,52.76
73.67,191.08,53.8
73.65,191.08,54.85
73.64,191.07,55.89
73.62,191.06,56.93
73.6,191.06,57.98
73.58,191.05,59.02
73.55,191.04,60.06
73.53,191.03,61.1
73.51,191.03,62.14
73.48,191.02,63.19
73.46,191.01,64.23
73.43,191.0,65.27
73.41,190.99,66.31
73.38,190.98,67.35
73.35,190.97,68.39
73.32,190.96,69.43
73.3,190.95,70.47
73.26,190.94,71.51
73.23,190.93,72.54
73.2,190.92,73.58
73.17,190.91,74.62
73.14,190.9,75.66
73.1,190.89,76.69
73.07,190.88,77.73
73.03,190.87,78.77
72.99,190.85,79.8
72.96,190.84,80.84
72.92,190.83,81.87
72.88,190.82,82.91
72.84,190.81,83.94
72.8,190.79,84.97
72.76,190.78,86.01
72.72,190.77,87.04
72.68,190.75,88.07
72.64,190.74,89.1
72.6,190.73,90.14
72.55,190.72,91.17
72.51,190.7,92.2
72.46,190.69,93.23
72.42,190.67,94.26
72.38,190.66,95.29
72.33,190.65,96.32
72.29,190.63,97.34
72.24,190.62,98.37
72.19,190.6,99.4
72.15,190.59,100.43
72.11,190.57,101.45
72.06,190.56,102.48
72.01,190.54,103.5
71.96,190.52,104.53
71.92,190.5,105.55
71.87,190.48,106.58
71.83,190.46,107.61
71.79,190.44,108.63
71.74,190.41,109.65
71.69,190.38,110.68
71.65,190.35,111.7
71.61,190.31,112.73
71.58,190.27,113.75
71.55,190.22,114.78
71.51,190.17,115.8
71.47,190.1,116.82
71.44,190.03,117.84
71.42,189.95,118.87
71.4,189.86,119.9
71.39,189.75,120.92
71.38,189.62,121.95
71.37,189.48,122.97
71.37,189.31,123.99
71.38,189.11,125.01
71.4,188.89,126.02
71.44,188.62,127.03
71.49,188.33,128.04
71.57,187.99,129.04
71.66,187.61,130.02
71.77,187.19,130.99
71.9,186.72,131.93
72.04,186.19,132.85
72.19,185.61,133.72
72.29,184.94,134.52
72.24,184.15,135.18
72.12,183.27,135.76
72.01,182.33,136.25
71.93,181.37,136.67
71.86,180.38,137.04
71.82,179.39,137.36
71.79,178.38,137.64
71.78,177.37,137.88
71.77,176.35,138.1
71.78,175.34,138.3
71.79,174.32,138.48
71.81,173.3,138.63
71.83,172.28,138.77
71.86,171.26,138.89
71.89,170.24,139.01
71.92,169.22,139.11
71.96,168.19,139.2
72.0,167.17,139.29
72.04,166.15,139.37
72.08,165.13,139.44
72.12,164.11,139.51
72.17,163.08,139.57
72.21,162.06,139.63
72.26,161.04,139.69
72.31,160.01,139.74
72.36,158.99,139.78
72.41,157.96,139.82
72.45,156.94,139.86
72.51,155.91,139.89
72.56,154.89,139.92
72.61,153.87,139.95
72.66,152.84,139.97
72.71,151.81,140.0
72.77,150.79,140.02
72.82,149.76,140.04
72.87,148.73,140.05
72.93,147.71,140.07
72.98,146.68,140.09
73.03,145.65,140.11
73.08,144.62,140.12
73.13,143.59,140.14
73.18,142.56,140.15
73.24,141.53,140.17
73.29,140.5,140.18
73.34,139.47,140.2
73.38,138.43,140.21
73.43,137.4,140.22
73.48,136.37,140.24
73.53,135.33,140.25
73.57,134.3,140.26
73.62,133.27,140.27
73.67,132.23,140.28
73.71,131.2,140.3
73.76,130.16,140.31
73.8,129.12,140.32
73.84,128.08,140.33
73.89,127.05,140.34
73.93,126.01,140.35
73.97,124.97,140.36
74.01,123.93,140.37
74.05,122.89,140.38
74.09,121.85,140.39
74.13,120.81,140.4
74.16,119.77,140.41
74.2,118.73,140.42
74.24,117.69,140.42
74.27,116.65,140.43
74.3,115.6,140.44
74.34,114.56,140.45
74.37,113.52,140.45
74.4,112.48,140.46
74.43,111.43,140.47
74.46,110.39,140.48
74.49,109.34,140.48
74.52,108.3,140.49
74.54,107.25,140.49
74.57,106.21,140.5
74.59,105.16,140.5
74.62,104.11,140.5
74.64,103.07,140.51
74.66,102.02,140.51
74.68,100.98,140.52
74.7,99.93,140.52
74.72,98.88,140.52
74.74,97.83,140.53
74.76,96.78,140.53
74.77,95.74,140.53
74.79,94.69,140.53
74.8,93.64,140.53
74.82,92.59,140.53
74.83,91.54,140.53
74.84,90.49,140.53
74.85,89.44,140.53
74.86,88.4,140.53
74.87,87.35,140.53
74.88,86.3,140.53
74.88,85.25,140.53
74.89,84.2,140.53
74.9,83.15,140.53
74.9,82.1,140.53
74.9,81.05,140.52
74.9,80.0,140.52
75.52,191.57,35.0
75.52,191.56,36.05
75.52,191.56,37.1
75.52,191.56,38.16
75.52,191.56,39.21
75.51,191.55,40.26
75.51,191.55,41.31
75.51,191.55,42.36
75.5,191.54,43.41
75.49,191.54,44.47
75.48,191.53,45.52
75.48,191.53,46.57
75.46,191.53,47.62
75.45,191.52,48.67
75.44,191.52,49.72
75.43,191.51,50.77
75.42,191.51,51.82
75.4,191.5,52.87
75.39,191.5,53.92
75.37,191.49,54.98
75.35,191.49,56.02
75.33,191.48,57.07
75.31,191.48,58.12
75.29,191.47,59.17
75.27,191.47,60.22
75.25,191.46,61.27
75.23,191.46,62.32
75.21,191.45,63.37
75.18,191.44,64.42
75.16,191.44,65.47
75.13,191.43,66.51
75.11,191.42,67.56
75.08,191.42,68.61
75.05,191.41,69.66
75.02,191.4,70.7
75.0,191.39,71.75
74.97,191.39,72.8
74.94,191.38,73.84
74.91,191.37,74.89
74.88,191.36,75.93
74.85,191.34,76.98
74.82,191.33,78.02
74.78,191.32,79.06
74.75,191.31,80.11
74.71,191.3,81.15
74.68,191.29,82.19
74.64,191.28,83.23
74.61,191.26,84.27
74.57,191.25,85.32
74.53,191.24,86.36
74.49,191.23,87.4
74.45,191.22,88.44
74.41,191.2,89.48
74.37,191.19,90.52
74.33,191.18,91.55
74.29,191.16,92.59
74.25,191.15,93.63
74.21,191.14,94.67
74.16,191.13,95.7
74.12,191.11,96.74
74.08,191.1,97.78
74.03,191.08,98.81
73.99,191.07,99.85
73.95,191.06,100.88
73.91,191.04,101.92
73.86,191.03,102.95
73.81,191.01,103.98
73.77,190.99,105.02
73.73,190.97,106.05
73.69,190.96,107.08
73.65,190.94,108.12
73.61,190.92,109.15
73.56,190.9,110.18
73.51,190.87,111.21
73.47,190.84,112.24
73.44,190.81,113.28
73.4,190.77,114.31
73.37,190.73,115.34
73.33,190.69,116.37
73.29,190.63,117.4
73.26,190.57,118.43
73.24,190.5,119.47
73.22,190.42,120.5
73.2,190.32,121.53
73.19,190.21,122.57
73.18,190.09,123.6
73.17,189.94,124.63
73.18,189.76,125.66
73.19,189.55,126.68
73.22,189.31,127.7
73.27,189.04,128.72
73.33,188.72,129.73
73.42,188.36,130.73
73.52,187.94,131.7
73.64,187.48,132.66
73.78,186.97,133.59
73.92,186.39,134.47
74.02,185.72,135.28
73.97,184.92,135.95
73.86,184.03,136.52
73.75,183.08,137.0
73.68,182.1,137.4
73.62,181.1,137.75
73.58,180.09,138.06
73.56,179.08,138.33
73.55,178.05,138.56
73.55,177.03,138.76
73.55,176.01,138.94
73.57,174.98,139.11
73.59,173.95,139.25
73.62,172.93,139.38
73.64,171.9,139.49
73.67,170.86,139.6
73.7,169.84,139.7
73.74,168.81,139.79
73.77,167.78,139.87
73.81,166.75,139.95
73.85,165.72,140.02
73.89,164.69,140.08
73.94,163.65,140.14
73.98,162.62,140.19
74.02,161.59,140.24
74.07,160.56,140.28
74.12,159.53,140.32
74.17,158.5,140.36
74.21,157.47,140.39
74.26,156.43,140.41
74.31,155.4,140.44
74.36,154.37,140.46
74.41,153.34,140.49
74.46,152.3,140.51
74.51,151.27,140.52
74.56,150.23,140.54
74.62,149.2,140.56
74.67,148.16,140.57
74.72,147.13,140.59
74.76,146.09,140.6
74.81,145.05,140.62
74.86,144.02,140.63
74.91,142.98,140.65
74.96,141.94,140.66
75.0,140.9,140.67
75.05,139.86,140.68
75.09,138.82,140.69
75.14,137.78,140.7
75.18,136.74,140.71
75.23,135.69,140.72
75.28,134.65,140.73
75.32,133.61,140.74
75.36,132.56,140.74
75.41,131.52,140.75
75.45,130.48,140.76
75.49,129.43,140.76
75.53,128.39,140.77
75.58,127.34,140.78
75.62,126.3,140.79
75.66,125.25,140.79
75.69,124.2,140.8
75.73,123.16,140.8
75.77,122.11,140.81
75.81,121.06,140.82
75.84,120.01,140.82
75.88,118.96,140.83
75.91,117.91,140.84
75.94,116.87,140.84
75.98,115.82,140.85
76.01,114.77,140.85
76.04,113.72,140.85
76.07,112.67,140.86
76.1,111.62,140.86
76.13,110.56,140.87
76.15,109.51,140.87
76.18,108.46,140.87
76.21,107.41,140.88
76.23,106.36,140.88
76.25,105.31,140.88
76.28,104.25,140.88
76.3,103.2,140.89
76.32,102.15,140.89
76.34,101.09,140.89
76.36,100.04,140.89
76.38,98.99,140.89
76.4,97.93,140.9
76.41,96.88,140.9
76.43,95.82,140.9
76.44,94.77,140.9
76.46,93.72,140.9
76.47,92.66,140.9
76.48,91.61,140.9
76.49,90.55,140.9
76.5,89.5,140.9
76.51,88.44,140.89
76.52,87.39,140.89
76.53,86.33,140.89
76.53,85.28,140.89
76.54,84.22,140.89
76.55,83.17,140.89
76.55,82.11,140.89
76.55,81.06,140.88
76.55,80.0,140.88
77.26,191.87,35.0
77.26,191.87,36.06
77.26,191.86,37.12
77.26,191.86,38.17
77.26,191.86,39.23
77.25,191.85,40.29
77.25,191.85,41.35
77.25,191.85,42.4
77.24,191.84,43.46
77.23,191.84,44.52
77.23,191.84,45.58
77.22,191.83,46.63
77.21,191.83,47.69
77.2,191.82,48.75
77.19,191.82,49.81
77.17,191.81,50.87
77.16,191.81,51.92
77.15,191.81,52.98
77.14,191.8,54.03
77.12,191.8,55.09
77.1,191.79,56.15
77.08,191.79,57.2
77.07,191.78,58.26
77.05,191.78,59.32
77.03,191.77,60.37
77.01,191.77,61.43
76.99,191.76,62.48
76.97,191.75,63.54
76.94,191.75,64.59
76.92,191.74,65.65
76.9,191.74,66.7
76.87,191.73,67.75
76.85,191.72,68.81
76.82,191.72,69.86
76.79,191.71,70.91
76.77,191.7,71.97
76.74,191.7,73.02
76.71,191.69,74.07
76.68,191.68,75.12
76.65,191.67,76.18
76.62,191.67,77.23
76.59,191.66,78.28
76.56,191.65,79.33
76.52,191.64,80.38
76.49,191.63,81.43
76.46,191.63,82.48
76.42,191.62,83.53
76.39,191.61,84.58
76.35,191.6,85.63
76.31,191.59,86.68
76.28,191.58,87.72
76.24,191.57,88.77
76.2,191.57,89.82
76.16,191.56,90.87
76.12,191.55,91.91
76.08,191.54,92.96
76.04,191.53,94.0
76.0,191.52,95.05
75.96,191.51,96.09
75.92,191.5,97.14
75.88,191.49,98.18
75.84,191.48,99.23
75.8,191.47,100.27
75.75,191.46,101.32
75.71,191.45,102.36
75.67,191.44,103.4
75.63,191.43,104.45
75.58,191.42,105.49
75.54,191.4,106.53
75.5,191.39,107.57
75.46,191.38,108.61
75.42,191.36,109.65
75.38,191.35,110.7
75.33,191.33,111.73
75.29,191.31,112.77
75.25,191.29,113.82
75.22,191.26,114.86
75.19,191.23,115.9
75.15,191.19,116.94
75.11,191.15,117.98
75.08,191.1,119.02
75.05,191.04,120.06
75.03,190.98,121.1
75.01,190.9,122.14
75.0,190.81,123.19
74.98,190.7,124.23
74.97,190.57,125.27
74.97,190.41,126.3
74.98,190.22,127.34
75.0,190.0,128.37
75.04,189.74,129.39
75.1,189.44,130.41
75.17,189.08,131.42
75.27,188.68,132.41
75.4,188.23,133.37
75.53,187.72,134.31
75.67,187.14,135.2
75.77,186.46,136.01
75.72,185.66,136.69
75.61,184.76,137.25
75.51,183.8,137.72
75.43,182.81,138.11
75.38,181.8,138.44
75.35,180.78,138.73
75.33,179.76,138.99
75.32,178.73,139.2
75.32,177.69,139.39
75.33,176.66,139.56
75.35,175.63,139.71
75.38,174.59,139.84
75.4,173.55,139.96
75.43,172.51,140.06
75.46,171.47,140.16
75.49,170.43,140.25
75.52,169.4,140.33
75.56,168.36,140.41
75.6,167.32,140.48
75.64,166.28,140.54
75.68,165.24,140.6
75.72,164.2,140.65
75.76,163.16,140.69
75.81,162.12,140.73
75.85,161.08,140.76
75.9,160.04,140.79
75.95,159.0,140.82
75.99,157.96,140.84
76.04,156.92,140.86
76.09,155.87,140.88
76.14,154.83,140.89
76.19,153.79,140.91
76.24,152.75,140.92
76.28,151.71,140.94
76.33,150.66,140.95
76.38,149.62,140.96
76.43,148.58,140.97
76.48,147.53,140.98
76.53,146.49,140.99
76.57,145.44,141.0
76.62,144.4,141.01
76.66,143.35,141.02
76.71,142.3,141.03
76.76,141.26,141.04
76.8,140.21,141.05
76.85,139.16,141.06
76.89,138.11,141.07
76.93,137.07,141.08
76.97,136.02,141.09
77.02,134.97,141.09
77.06,133.92,141.1
77.1,132.87,141.11
77.14,131.82,141.11
77.18,130.77,141.12
77.22,129.72,141.13
77.26,128.66,141.13
77.3,127.61,141.14
77.34,126.56,141.15
77.37,125.51,141.15
77.41,124.45,141.16
77.45,123.4,141.16
77.48,122.35,141.17
77.51,121.29,141.18
77.55,120.24,141.18
77.58,119.18,141.19
77.61,118.13,141.19
77.64,117.07,141.2
77.67,116.02,141.2
77.7,114.96,141.21
77.73,113.91,141.21
77.76,112.85,141.22
77.79,111.79,141.22
77.81,110.74,141.22
77.84,109.68,141.23
77.86,108.62,141.23
77.89,107.56,141.23
77.91,106.5,141.24
77.93,105.45,141.24
77.95,104.39,141.24
77.98,103.33,141.24
77.99,102.27,141.24
78.01,101.21,141.25
78.03,100.15,141.25
78.05,99.09,141.25
78.06,98.03,141.25
78.08,96.97,141.25
78.09,95.91,141.25
78.11,94.85,141.25
78.12,93.79,141.25
78.13,92.73,141.25
78.14,91.67,141.25
78.15,90.61,141.25
78.16,89.55,141.25
78.17,88.49,141.25
78.18,87.43,141.25
78.19,86.37,141.25
78.19,85.31,141.25
78.2,84.25,141.24
78.2,83.18,141.24
78.21,82.12,141.24
78.21,81.06,141.24
78.21,80.0,141.24
79.0,192.17,35.0
79.0,192.17,36.06
79.0,192.16,37.13
79.0,192.16,38.19
79.0,192.16,39.26
78.99,192.16,40.32
78.99,192.15,41.38
78.99,192.15,42.45
78.98,192.15,43.51
78.98,192.14,44.58
78.97,192.14,45.64
78.96,192.13,46.7
78.95,192.13,47.77
78.94,192.13,48.83
78.93,192.12,49.89
78.92,192.12,50.96
78.91,192.11,52.02
78.9,192.11,53.08
78.88,192.1,54.14
78.87,192.1,55.21
78.85,192.09,56.27
78.84,192.09,57.33
78.82,192.08,58.39
78.8,192.08,59.46
78.78,192.08,60.52
78.77,192.07,61.58
78.75,192.06,62.64
78.73,192.06,63.7
78.71,192.05,64.76
78.68,192.05,65.82
78.66,192.04,66.88
78.64,192.04,67.94
78.62,192.03,69.01
78.59,192.02,70.06
78.57,192.02,71.12
78.54,192.01,72.18
78.51,192.0,73.24
78.49,192.0,74.3
78.46,191.99,75.36
78.43,191.98,76.42
78.4,191.98,77.48
78.37,191.97,78.53
78.34,191.96,79.59
78.31,191.95,80.65
78.28,191.95,81.7
78.25,191.94,82.76
78.22,191.93,83.82
78.19,191.92,84.87
78.15,191.91,85.93
78.12,191.91,86.99
78.08,191.9,88.04
78.05,191.89,89.09
78.01,191.88,90.15
77.98,191.87,91.2
77.94,191.87,92.26
77.9,191.86,93.31
77.86,191.85,94.36
77.83,191.84,95.41
77.79,191.83,96.47
77.75,191.82,97.52
77.71,191.81,98.57
77.67,191.8,99.62
77.63,191.79,100.67
77.6,191.78,101.72
77.56,191.77,102.77
77.52,191.76,103.82
77.48,191.75,104.87
77.44,191.74,105.92
77.4,191.73,106.97
77.36,191.72,108.02
77.32,191.71,109.07
77.29,191.69,110.12
77.24,191.68,111.17
77.2,191.66,112.21
77.16,191.64,113.26
77.13,191.62,114.31
77.1,191.6,115.36
77.06,191.57,116.41
77.03,191.54,117.45
76.99,191.5,118.5
76.96,191.46,119.55
76.93,191.41,120.59
76.91,191.36,121.64
76.89,191.29,122.69
76.87,191.21,123.74
76.86,191.12,124.79
76.84,191.01,125.83
76.84,190.87,126.88
76.85,190.7,127.92
76.86,190.51,128.96
76.89,190.28,130.0
76.94,190.01,131.03
77.01,189.7,132.05
77.09,189.33,133.05
77.2,188.91,134.04
77.32,188.43,134.99
77.45,187.86,135.9
77.56,187.17,136.7
77.52,186.36,137.38
77.41,185.44,137.92
77.32,184.47,138.36
77.25,183.46,138.73
77.21,182.45,139.05
77.18,181.42,139.32
77.16,180.38,139.55
77.16,179.34,139.75
77.16,178.3,139.93
77.17,177.26,140.09
77.19,176.22,140.23
77.22,175.17,140.35
77.24,174.13,140.45
77.26,173.08,140.55
77.29,172.04,140.64
77.32,170.99,140.72
77.36,169.94,140.79
77.39,168.9,140.86
77.43,167.85,140.92
77.47,166.8,140.97
77.5,165.76,141.02
77.54,164.71,141.06
77.58,163.66,141.1
77.63,162.62,141.13
77.67,161.57,141.16
77.71,160.52,141.19
77.76,159.47,141.21
77.8,158.43,141.23
77.85,157.38,141.24
77.89,156.33,141.26
77.94,155.28,141.28
77.99,154.23,141.29
78.03,153.18,141.3
78.08,152.13,141.31
78.12,151.08,141.33
78.17,150.03,141.34
78.21,148.98,141.35
78.26,147.93,141.36
78.3,146.88,141.37
78.34,145.83,141.38
78.39,144.77,141.38
78.43,143.72,141.39
78.47,142.67,141.4
78.52,141.61,141.41
78.56,140.56,141.42
78.6,139.5,141.43
78.64,138.45,141.43
78.68,137.4,141.44
78.72,136.34,141.45
78.76,135.28,141.46
78.8,134.23,141.46
78.84,133.17,141.47
78.87,132.11,141.48
78.91,131.06,141.48
78.95,130.0,141.49
78.98,128.94,141.49
79.02,127.88,141.5
79.06,126.83,141.51
79.09,125.77,141.51
79.12,124.71,141.52
79.16,123.65,141.52
79.19,122.59,141.53
79.22,121.53,141.53
79.25,120.47,141.54
79.28,119.4,141.55
79.31,118.34,141.55
79.34,117.28,141.55
79.37,116.22,141.56
79.4,115.16,141.56
79.42,114.1,141.57
79.45,113.03,141.57
79.47,111.97,141.58
79.5,110.91,141.58
79.52,109.84,141.58
79.55,108.78,141.59
79.57,107.71,141.59
79.59,106.65,141.59
79.61,105.59,141.59
79.63,104.52,141.6
79.65,103.46,141.6
79.67,102.39,141.6
79.69,101.33,141.6
79.7,100.26,141.6
79.72,99.2,141.6
79.73,98.13,141.61
79.75,97.07,141.61
79.76,96.0,141.61
79.77,94.93,141.61
79.79,93.87,141.61
79.8,92.8,141.61
79.81,91.74,141.61
79.82,90.67,141.61
79.82,89.6,141.61
79.83,88.54,141.61
79.84,87.47,141.6
79.84,86.4,141.6
79.85,85.33,141.6
79.86,84.27,141.6
79.86,83.2,141.6
79.87,82.13,141.6
79.87,81.07,141.6
79.86,80.0,141.6
80.74,192.47,35.0
80.74,192.47,36.07
80.74,192.47,37.14
80.74,192.46,38.21
80.74,192.46,39.28
80.73,192.46,40.35
80.73,192.45,41.42
80.73,192.45,42.49
80.72,192.45,43.56
80.72,192.44,44.63
80.71,192.44,45.7
80.7,192.44,46.77
80.69,192.43,47.84
80.68,192.43,48.91
80.68,192.42,49.98
80.67,192.42,51.05
80.66,192.42,52.12
80.64,192.41,53.19
80.63,192.41,54.25
80.62,192.4,55.32
80.6,192.4,56.39
80.59,192.39,57.46
80.57,192.39,58.53
80.56,192.38,59.6
80.54,192.38,60.67
80.52,192.37,61.73
80.5,192.37,62.8
80.49,192.36,63.87
80.47,192.36,64.93
80.45,192.35,66.0
80.43,192.35,67.07
80.41,192.34,68.14
80.38,192.34,69.2
80.36,192.33,70.27
80.34,192.32,71.34
80.31,192.32,72.4
80.29,192.31,73.47
80.26,192.31,74.53
80.24,192.3,75.6
80.21,192.29,76.66
80.19,192.29,77.73
80.16,192.28,78.79
80.13,192.27,79.85
80.1,192.26,80.92
80.07,192.26,81.98
80.05,192.25,83.05
80.02,192.24,84.11
79.98,192.24,85.17
79.95,192.23,86.23
79.92,192.22,87.29
79.89,192.21,88.36
79.86,192.21,89.42
79.82,192.2,90.48
79.79,192.19,91.54
79.76,192.18,92.6
79.72,192.17,93.66
