zone,log10(y+),u+
"Theory, Spalding k=0.41, B=5.0",1.396999955,12.02499962
"Theory, Spalding k=0.41, B=5.0",1.400200009,12.05000019
"Theory, Spalding k=0.41, B=5.0",1.403399944,12.07499981
"Theory, Spalding k=0.41, B=5.0",1.406599998,12.10000038
"Theory, Spalding k=0.41, B=5.0",1.409800053,12.125
"Theory, Spalding k=0.41, B=5.0",1.413100004,12.14999962
"Theory, Spalding k=0.41, B=5.0",1.416300058,12.17500019
"Theory, Spalding k=0.41, B=5.0",1.41960001,12.19999981
"Theory, Spalding k=0.41, B=5.0",1.422799945,12.22500038
"Theory, Spalding k=0.41, B=5.0",1.426100016,12.25
"Theory, Spalding k=0.41, B=5.0",1.429299951,12.27499962
"Theory, Spalding k=0.41, B=5.0",1.432600021,12.30000019
"Theory, Spalding k=0.41, B=5.0",1.435899973,12.32499981
"Theory, Spalding k=0.41, B=5.0",1.439200044,12.35000038
"Theory, Spalding k=0.41, B=5.0",1.442499995,12.375
"Theory, Spalding k=0.41, B=5.0",1.445799947,12.39999962
"Theory, Spalding k=0.41, B=5.0",1.449100018,12.42500019
"Theory, Spalding k=0.41, B=5.0",1.452499986,12.44999981
"Theory, Spalding k=0.41, B=5.0",1.455800056,12.47500038
"Theory, Spalding k=0.41, B=5.0",1.459100008,12.5
"Theory, Spalding k=0.41, B=5.0",1.462499976,12.52499962
"Theory, Spalding k=0.41, B=5.0",1.465800047,12.55000019
"Theory, Spalding k=0.41, B=5.0",1.469200015,12.57499981
"Theory, Spalding k=0.41, B=5.0",1.472599983,12.60000038
"Theory, Spalding k=0.41, B=5.0",1.475900054,12.625
"Theory, Spalding k=0.41, B=5.0",1.479300022,12.64999962
"Theory, Spalding k=0.41, B=5.0",1.48269999,12.67500019
"Theory, Spalding k=0.41, B=5.0",1.486099958,12.69999981
"Theory, Spalding k=0.41, B=5.0",1.489500046,12.72500038
"Theory, Spalding k=0.41, B=5.0",1.492900014,12.75
"Theory, Spalding k=0.41, B=5.0",1.496299982,12.77499962
"Theory, Spalding k=0.41, B=5.0",1.499799967,12.80000019
"Theory, Spalding k=0.41, B=5.0",1.503200054,12.82499981
"Theory, Spalding k=0.41, B=5.0",1.506600022,12.85000038
"Theory, Spalding k=0.41, B=5.0",1.510100007,12.875
"Theory, Spalding k=0.41, B=5.0",1.513499975,12.89999962
"Theory, Spalding k=0.41, B=5.0",1.51699996,12.92500019
"Theory, Spalding k=0.41, B=5.0",1.520499945,12.94999981
"Theory, Spalding k=0.41, B=5.0",1.523900032,12.97500038
"Theory, Spalding k=0.41, B=5.0",1.527400017,13.0
"Theory, Spalding k=0.41, B=5.0",1.530900002,13.02499962
"Theory, Spalding k=0.41, B=5.0",1.534399986,13.05000019
"Theory, Spalding k=0.41, B=5.0",1.537899971,13.07499981
"Theory, Spalding k=0.41, B=5.0",1.541399956,13.10000038
"Theory, Spalding k=0.41, B=5.0",1.54489994,13.125
"Theory, Spalding k=0.41, B=5.0",1.548499942,13.14999962
"Theory, Spalding k=0.41, B=5.0",1.552000046,13.17500019
"Theory, Spalding k=0.41, B=5.0",1.555500031,13.19999981
"Theory, Spalding k=0.41, B=5.0",1.559100032,13.22500038
"Theory, Spalding k=0.41, B=5.0",1.562600017,13.25
"Theory, Spalding k=0.41, B=5.0",1.566200018,13.27499962
"Theory, Spalding k=0.41, B=5.0",1.569700003,13.30000019
"Theory, Spalding k=0.41, B=5.0",1.573300004,13.32499981
"Theory, Spalding k=0.41, B=5.0",1.576900005,13.35000038
"Theory, Spalding k=0.41, B=5.0",1.580500007,13.375
"Theory, Spalding k=0.41, B=5.0",1.583999991,13.39999962
"Theory, Spalding k=0.41, B=5.0",1.587599993,13.42500019
"Theory, Spalding k=0.41, B=5.0",1.591199994,13.44999981
"Theory, Spalding k=0.41, B=5.0",1.594900012,13.47500038
"Theory, Spalding k=0.41, B=5.0",1.598500013,13.5
"Theory, Spalding k=0.41, B=5.0",1.602100015,13.52499962
"Theory, Spalding k=0.41, B=5.0",1.605700016,13.55000019
"Theory, Spalding k=0.41, B=5.0",1.609400034,13.57499981
"Theory, Spalding k=0.41, B=5.0",1.613000035,13.60000038
"Theory, Spalding k=0.41, B=5.0",1.616600037,13.625
"Theory, Spalding k=0.41, B=5.0",1.620300055,13.64999962
"Theory, Spalding k=0.41, B=5.0",1.623999953,13.67500019
"Theory, Spalding k=0.41, B=5.0",1.627599955,13.69999981
"Theory, Spalding k=0.41, B=5.0",1.631299973,13.72500038
"Theory, Spalding k=0.41, B=5.0",1.63499999,13.75
"Theory, Spalding k=0.41, B=5.0",1.638700008,13.77499962
"Theory, Spalding k=0.41, B=5.0",1.64230001,13.80000019
"Theory, Spalding k=0.41, B=5.0",1.646000028,13.82499981
"Theory, Spalding k=0.41, B=5.0",1.649700046,13.85000038
"Theory, Spalding k=0.41, B=5.0",1.653499961,13.875
"Theory, Spalding k=0.41, B=5.0",1.657199979,13.89999962
"Theory, Spalding k=0.41, B=5.0",1.660899997,13.92500019
"Theory, Spalding k=0.41, B=5.0",1.664600015,13.94999981
"Theory, Spalding k=0.41, B=5.0",1.668300033,13.97500038
"Theory, Spalding k=0.41, B=5.0",1.672099948,14.0
"Theory, Spalding k=0.41, B=5.0",1.675799966,14.02499962
"Theory, Spalding k=0.41, B=5.0",1.6796,14.05000019
"Theory, Spalding k=0.41, B=5.0",1.683300018,14.07499981
"Theory, Spalding k=0.41, B=5.0",1.687100053,14.10000038
"Theory, Spalding k=0.41, B=5.0",1.690899968,14.125
"Theory, Spalding k=0.41, B=5.0",1.694599986,14.14999962
"Theory, Spalding k=0.41, B=5.0",1.698400021,14.17500019
"Theory, Spalding k=0.41, B=5.0",1.702200055,14.19999981
"Theory, Spalding k=0.41, B=5.0",1.70599997,14.22500038
"Theory, Spalding k=0.41, B=5.0",1.709800005,14.25
"Theory, Spalding k=0.41, B=5.0",1.713600039,14.27499962
"Theory, Spalding k=0.41, B=5.0",1.717399955,14.30000019
"Theory, Spalding k=0.41, B=5.0",1.721199989,14.32499981
"Theory, Spalding k=0.41, B=5.0",1.725000024,14.35000038
"Theory, Spalding k=0.41, B=5.0",1.728800058,14.375
"Theory, Spalding k=0.41, B=5.0",1.73269999,14.39999962
"Theory, Spalding k=0.41, B=5.0",1.736500025,14.42500019
"Theory, Spalding k=0.41, B=5.0",1.740300059,14.44999981
"Theory, Spalding k=0.41, B=5.0",1.744199991,14.47500038
"Theory, Spalding k=0.41, B=5.0",1.748000026,14.5
"Theory, Spalding k=0.41, B=5.0",1.751899958,14.52499962
"Theory, Spalding k=0.41, B=5.0",1.755699992,14.55000019
"Theory, Spalding k=0.41, B=5.0",1.759600043,14.57499981
"Theory, Spalding k=0.41, B=5.0",1.763499975,14.60000038
"Theory, Spalding k=0.41, B=5.0",1.76730001,14.625
"Theory, Spalding k=0.41, B=5.0",1.771199942,14.64999962
"Theory, Spalding k=0.41, B=5.0",1.775099993,14.67500019
"Theory, Spalding k=0.41, B=5.0",1.779000044,14.69999981
"Theory, Spalding k=0.41, B=5.0",1.782899976,14.72500038
"Theory, Spalding k=0.41, B=5.0",1.786800027,14.75
"Theory, Spalding k=0.41, B=5.0",1.790699959,14.77499962
"Theory, Spalding k=0.41, B=5.0",1.79460001,14.80000019
"Theory, Spalding k=0.41, B=5.0",1.798499942,14.82499981
"Theory, Spalding k=0.41, B=5.0",1.802399993,14.85000038
"Theory, Spalding k=0.41, B=5.0",1.806399941,14.875
"Theory, Spalding k=0.41, B=5.0",1.810299993,14.89999962
"Theory, Spalding k=0.41, B=5.0",1.814200044,14.92500019
"Theory, Spalding k=0.41, B=5.0",1.818199992,14.94999981
"Theory, Spalding k=0.41, B=5.0",1.822100043,14.97500038
"Theory, Spalding k=0.41, B=5.0",1.825999975,15.0
"Theory, Spalding k=0.41, B=5.0",1.830000043,15.02499962
"Theory, Spalding k=0.41, B=5.0",1.833899975,15.05000019
"Theory, Spalding k=0.41, B=5.0",1.837900043,15.07499981
"Theory, Spalding k=0.41, B=5.0",1.841899991,15.10000038
"Theory, Spalding k=0.41, B=5.0",1.845800042,15.125
"Theory, Spalding k=0.41, B=5.0",1.849799991,15.14999962
"Theory, Spalding k=0.41, B=5.0",1.853800058,15.17500019
"Theory, Spalding k=0.41, B=5.0",1.857800007,15.19999981
"Theory, Spalding k=0.41, B=5.0",1.861799955,15.22500038
"Theory, Spalding k=0.41, B=5.0",1.865700006,15.25
"Theory, Spalding k=0.41, B=5.0",1.869699955,15.27499962
"Theory, Spalding k=0.41, B=5.0",1.873700023,15.30000019
"Theory, Spalding k=0.41, B=5.0",1.877699971,15.32499981
"Theory, Spalding k=0.41, B=5.0",1.881800056,15.35000038
"Theory, Spalding k=0.41, B=5.0",1.885800004,15.375
"Theory, Spalding k=0.41, B=5.0",1.889799953,15.39999962
"Theory, Spalding k=0.41, B=5.0",1.89380002,15.42500019
"Theory, Spalding k=0.41, B=5.0",1.897799969,15.44999981
"Theory, Spalding k=0.41, B=5.0",1.901900053,15.47500038
"Theory, Spalding k=0.41, B=5.0",1.905900002,15.5
"Theory, Spalding k=0.41, B=5.0",1.90989995,15.52499962
"Theory, Spalding k=0.41, B=5.0",1.914000034,15.55000019
"Theory, Spalding k=0.41, B=5.0",1.917999983,15.57499981
"Theory, Spalding k=0.41, B=5.0",1.922000051,15.60000038
"Theory, Spalding k=0.41, B=5.0",1.926100016,15.625
"Theory, Spalding k=0.41, B=5.0",1.930199981,15.64999962
"Theory, Spalding k=0.41, B=5.0",1.934200048,15.67500019
"Theory, Spalding k=0.41, B=5.0",1.938300014,15.69999981
"Theory, Spalding k=0.41, B=5.0",1.942299962,15.72500038
"Theory, Spalding k=0.41, B=5.0",1.946400046,15.75
"Theory, Spalding k=0.41, B=5.0",1.950500011,15.77499962
"Theory, Spalding k=0.41, B=5.0",1.954599977,15.80000019
"Theory, Spalding k=0.41, B=5.0",1.958600044,15.82499981
"Theory, Spalding k=0.41, B=5.0",1.962700009,15.85000038
"Theory, Spalding k=0.41, B=5.0",1.966799974,15.875
"Theory, Spalding k=0.41, B=5.0",1.970900059,15.89999962
"Theory, Spalding k=0.41, B=5.0",1.975000024,15.92500019
"Theory, Spalding k=0.41, B=5.0",1.979099989,15.94999981
"Theory, Spalding k=0.41, B=5.0",1.983199954,15.97500038
"Theory, Spalding k=0.41, B=5.0",1.987300038,16.0
"Theory, Spalding k=0.41, B=5.0",1.991400003,16.02499962
"Theory, Spalding k=0.41, B=5.0",1.995499969,16.04999924
"Theory, Spalding k=0.41, B=5.0",1.99969995,16.07500076
"Theory, Spalding k=0.41, B=5.0",2.003799915,16.10000038
"Theory, Spalding k=0.41, B=5.0",2.0079,16.125
"Theory, Spalding k=0.41, B=5.0",2.012000084,16.14999962
"Theory, Spalding k=0.41, B=5.0",2.016200066,16.17499924
"Theory, Spalding k=0.41, B=5.0",2.020299911,16.20000076
"Theory, Spalding k=0.41, B=5.0",2.024399996,16.22500038
"Theory, Spalding k=0.41, B=5.0",2.028599977,16.25
"Theory, Spalding k=0.41, B=5.0",2.032700062,16.27499962
"Theory, Spalding k=0.41, B=5.0",2.036799908,16.29999924
"Theory, Spalding k=0.41, B=5.0",2.040999889,16.32500076
"Theory, Spalding k=0.41, B=5.0",2.045099974,16.35000038
"Theory, Spalding k=0.41, B=5.0",2.049299955,16.375
"Theory, Spalding k=0.41, B=5.0",2.053499937,16.39999962
"Theory, Spalding k=0.41, B=5.0",2.057600021,16.42499924
"Theory, Spalding k=0.41, B=5.0",2.061800003,16.45000076
"Theory, Spalding k=0.41, B=5.0",2.065900087,16.47500038
"Theory, Spalding k=0.41, B=5.0",2.070100069,16.5
"Theory, Spalding k=0.41, B=5.0",2.074300051,16.52499962
"Theory, Spalding k=0.41, B=5.0",2.078500032,16.54999924
"Theory, Spalding k=0.41, B=5.0",2.082600117,16.57500076
"Theory, Spalding k=0.41, B=5.0",2.086800098,16.60000038
"Theory, Spalding k=0.41, B=5.0",2.09100008,16.625
"Theory, Spalding k=0.41, B=5.0",2.095200062,16.64999962
"Theory, Spalding k=0.41, B=5.0",2.099400043,16.67499924
"Theory, Spalding k=0.41, B=5.0",2.103600025,16.70000076
"Theory, Spalding k=0.41, B=5.0",2.107800007,16.72500038
"Theory, Spalding k=0.41, B=5.0",2.111999989,16.75
"Theory, Spalding k=0.41, B=5.0",2.11619997,16.77499962
"Theory, Spalding k=0.41, B=5.0",2.120399952,16.79999924
"Theory, Spalding k=0.41, B=5.0",2.124599934,16.82500076
"Theory, Spalding k=0.41, B=5.0",2.128799915,16.85000038
"Theory, Spalding k=0.41, B=5.0",2.132999897,16.875
"Theory, Spalding k=0.41, B=5.0",2.137200117,16.89999962
"Theory, Spalding k=0.41, B=5.0",2.141400099,16.92499924
"Theory, Spalding k=0.41, B=5.0",2.14560008,16.95000076
"Theory, Spalding k=0.41, B=5.0",2.149800062,16.97500038
"Theory, Spalding k=0.41, B=5.0",2.154099941,17.0
"Theory, Spalding k=0.41, B=5.0",2.158299923,17.02499962
"Theory, Spalding k=0.41, B=5.0",2.162499905,17.04999924
"Theory, Spalding k=0.41, B=5.0",2.166800022,17.07500076
"Theory, Spalding k=0.41, B=5.0",2.171000004,17.10000038
"Theory, Spalding k=0.41, B=5.0",2.175199986,17.125
"Theory, Spalding k=0.41, B=5.0",2.179500103,17.14999962
"Theory, Spalding k=0.41, B=5.0",2.183700085,17.17499924
"Theory, Spalding k=0.41, B=5.0",2.187900066,17.20000076
"Theory, Spalding k=0.41, B=5.0",2.192199945,17.22500038
"Theory, Spalding k=0.41, B=5.0",2.196399927,17.25
"Theory, Spalding k=0.41, B=5.0",2.200700045,17.27499962
"Theory, Spalding k=0.41, B=5.0",2.204900026,17.29999924
"Theory, Spalding k=0.41, B=5.0",2.209199905,17.32500076
"Theory, Spalding k=0.41, B=5.0",2.213399887,17.35000038
"Theory, Spalding k=0.41, B=5.0",2.217700005,17.375
"Theory, Spalding k=0.41, B=5.0",2.221899986,17.39999962
"Theory, Spalding k=0.41, B=5.0",2.226200104,17.42499924
"Theory, Spalding k=0.41, B=5.0",2.230499983,17.45000076
"Theory, Spalding k=0.41, B=5.0",2.234699965,17.47500038
"Theory, Spalding k=0.41, B=5.0",2.239000082,17.5
"Theory, Spalding k=0.41, B=5.0",2.243299961,17.52499962
"Theory, Spalding k=0.41, B=5.0",2.247499943,17.54999924
"Theory, Spalding k=0.41, B=5.0",2.25180006,17.57500076
"Theory, Spalding k=0.41, B=5.0",2.256099939,17.60000038
"Theory, Spalding k=0.41, B=5.0",2.260400057,17.625
"Theory, Spalding k=0.41, B=5.0",2.264699936,17.64999962
"Theory, Spalding k=0.41, B=5.0",2.268899918,17.67499924
"Theory, Spalding k=0.41, B=5.0",2.273200035,17.70000076
"Theory, Spalding k=0.41, B=5.0",2.277499914,17.72500038
"Theory, Spalding k=0.41, B=5.0",2.281800032,17.75
"Theory, Spalding k=0.41, B=5.0",2.286099911,17.77499962
"Theory, Spalding k=0.41, B=5.0",2.290400028,17.79999924
"Theory, Spalding k=0.41, B=5.0",2.294699907,17.82500076
"Theory, Spalding k=0.41, B=5.0",2.299000025,17.85000038
"Theory, Spalding k=0.41, B=5.0",2.303200006,17.875
"Theory, Spalding k=0.41, B=5.0",2.307499886,17.89999962
"Theory, Spalding k=0.41, B=5.0",2.311800003,17.92499924
"Theory, Spalding k=0.41, B=5.0",2.316099882,17.95000076
"Theory, Spalding k=0.41, B=5.0",2.3204,17.97500038
"Theory, Spalding k=0.41, B=5.0",2.324800014,18.0
"Theory, Spalding k=0.41, B=5.0",2.329099894,18.02499962
"Theory, Spalding k=0.41, B=5.0",2.333400011,18.04999924
"Theory, Spalding k=0.41, B=5.0",2.33769989,18.07500076
"Theory, Spalding k=0.41, B=5.0",2.342000008,18.10000038
"Theory, Spalding k=0.41, B=5.0",2.346299887,18.125
"Theory, Spalding k=0.41, B=5.0",2.350600004,18.14999962
"Theory, Spalding k=0.41, B=5.0",2.354899883,18.17499924
"Theory, Spalding k=0.41, B=5.0",2.359200001,18.20000076
"Theory, Spalding k=0.41, B=5.0",2.363600016,18.22500038
"Theory, Spalding k=0.41, B=5.0",2.367899895,18.25
"Theory, Spalding k=0.41, B=5.0",2.372200012,18.27499962
"Theory, Spalding k=0.41, B=5.0",2.376499891,18.29999924
"Theory, Spalding k=0.41, B=5.0",2.380899906,18.32500076
"Theory, Spalding k=0.41, B=5.0",2.385200024,18.35000038
"Theory, Spalding k=0.41, B=5.0",2.389499903,18.375
"Theory, Spalding k=0.41, B=5.0",2.39380002,18.39999962
"Theory, Spalding k=0.41, B=5.0",2.398200035,18.42499924
"Theory, Spalding k=0.41, B=5.0",2.402499914,18.45000076
"Theory, Spalding k=0.41, B=5.0",2.406800032,18.47500038
"Theory, Spalding k=0.41, B=5.0",2.411200047,18.5
"Theory, Spalding k=0.41, B=5.0",2.415499926,18.52499962
"Theory, Spalding k=0.41, B=5.0",2.41989994,18.54999924
"Theory, Spalding k=0.41, B=5.0",2.424200058,18.57500076
"Theory, Spalding k=0.41, B=5.0",2.428499937,18.60000038
"Theory, Spalding k=0.41, B=5.0",2.432899952,18.625
"Theory, Spalding k=0.41, B=5.0",2.437200069,18.64999962
"Theory, Spalding k=0.41, B=5.0",2.441600084,18.67499924
"Theory, Spalding k=0.41, B=5.0",2.445899963,18.70000076
"Theory, Spalding k=0.41, B=5.0",2.450299978,18.72500038
"Theory, Spalding k=0.41, B=5.0",2.454600096,18.75
"Theory, Spalding k=0.41, B=5.0",2.459000111,18.77499962
"Theory, Spalding k=0.41, B=5.0",2.46329999,18.79999924
"Theory, Spalding k=0.41, B=5.0",2.467700005,18.82500076
"Theory, Spalding k=0.41, B=5.0",2.471999884,18.85000038
"Theory, Spalding k=0.41, B=5.0",2.476399899,18.875
"Theory, Spalding k=0.41, B=5.0",2.480700016,18.89999962
"Theory, Spalding k=0.41, B=5.0",2.485100031,18.92499924
"Theory, Spalding k=0.41, B=5.0",2.48939991,18.95000076
"Theory, Spalding k=0.41, B=5.0",2.493799925,18.97500038
"Theory, Spalding k=0.41, B=5.0",2.49819994,19.0
"Theory, Spalding k=0.41, B=5.0",2.502500057,19.02499962
"Theory, Spalding k=0.41, B=5.0",2.506900072,19.04999924
"Theory, Spalding k=0.41, B=5.0",2.511199951,19.07500076
"Theory, Spalding k=0.41, B=5.0",2.515599966,19.10000038
"Theory, Spalding k=0.41, B=5.0",2.519999981,19.125
"Theory, Spalding k=0.41, B=5.0",2.524300098,19.14999962
"Theory, Spalding k=0.41, B=5.0",2.528700113,19.17499924
"Theory, Spalding k=0.41, B=5.0",2.53309989,19.20000076
"Theory, Spalding k=0.41, B=5.0",2.537400007,19.22500038
"Theory, Spalding k=0.41, B=5.0",2.541800022,19.25
"Theory, Spalding k=0.41, B=5.0",2.546200037,19.27499962
"Theory, Spalding k=0.41, B=5.0",2.550600052,19.29999924
"Theory, Spalding k=0.41, B=5.0",2.554899931,19.32500076
"Theory, Spalding k=0.41, B=5.0",2.559299946,19.35000038
"Theory, Spalding k=0.41, B=5.0",2.563699961,19.375
"Theory, Spalding k=0.41, B=5.0",2.568099976,19.39999962
"Theory, Spalding k=0.41, B=5.0",2.572400093,19.42499924
"Theory, Spalding k=0.41, B=5.0",2.576800108,19.45000076
"Theory, Spalding k=0.41, B=5.0",2.581199884,19.47500038
"Theory, Spalding k=0.41, B=5.0",2.585599899,19.5
"Theory, Spalding k=0.41, B=5.0",2.589999914,19.52499962
"Theory, Spalding k=0.41, B=5.0",2.594300032,19.54999924
"Theory, Spalding k=0.41, B=5.0",2.598700047,19.57500076
"Theory, Spalding k=0.41, B=5.0",2.603100061,19.60000038
"Theory, Spalding k=0.41, B=5.0",2.607500076,19.625
"Theory, Spalding k=0.41, B=5.0",2.611900091,19.64999962
"Theory, Spalding k=0.41, B=5.0",2.616300106,19.67499924
"Theory, Spalding k=0.41, B=5.0",2.620699883,19.70000076
"Theory, Spalding k=0.41, B=5.0",2.625,19.72500038
"Theory, Spalding k=0.41, B=5.0",2.629400015,19.75
"Theory, Spalding k=0.41, B=5.0",2.63380003,19.77499962
"Theory, Spalding k=0.41, B=5.0",2.638200045,19.79999924
"Theory, Spalding k=0.41, B=5.0",2.64260006,19.82500076
"Theory, Spalding k=0.41, B=5.0",2.647000074,19.85000038
"Theory, Spalding k=0.41, B=5.0",2.651400089,19.875
"Theory, Spalding k=0.41, B=5.0",2.655800104,19.89999962
"Theory, Spalding k=0.41, B=5.0",2.660200119,19.92499924
"Theory, Spalding k=0.41, B=5.0",2.664599895,19.95000076
"Theory, Spalding k=0.41, B=5.0",2.66899991,19.97500038
"Theory, Spalding k=0.41, B=5.0",2.673399925,20.0
"Theory, Spalding k=0.41, B=5.0",2.67779994,20.02499962
"Theory, Spalding k=0.41, B=5.0",2.682199955,20.04999924
"Theory, Spalding k=0.41, B=5.0",2.68659997,20.07500076
"Theory, Spalding k=0.41, B=5.0",2.690999985,20.10000038
"Theory, Spalding k=0.41, B=5.0",2.6954,20.125
"Theory, Spalding k=0.41, B=5.0",2.699800014,20.14999962
"Theory, Spalding k=0.41, B=5.0",2.704200029,20.17499924
"Theory, Spalding k=0.41, B=5.0",2.708600044,20.20000076
"Theory, Spalding k=0.41, B=5.0",2.713000059,20.22500038
"Theory, Spalding k=0.41, B=5.0",2.717400074,20.25
"Theory, Spalding k=0.41, B=5.0",2.721800089,20.27499962
"Theory, Spalding k=0.41, B=5.0",2.726200104,20.29999924
"Theory, Spalding k=0.41, B=5.0",2.730600119,20.32500076
"Theory, Spalding k=0.41, B=5.0",2.734999895,20.35000038
"Theory, Spalding k=0.41, B=5.0",2.73939991,20.375
"Theory, Spalding k=0.41, B=5.0",2.743799925,20.39999962
"Theory, Spalding k=0.41, B=5.0",2.74819994,20.42499924
"Theory, Spalding k=0.41, B=5.0",2.752599955,20.45000076
"Theory, Spalding k=0.41, B=5.0",2.756999969,20.47500038
"Theory, Spalding k=0.41, B=5.0",2.761499882,20.5
"Theory, Spalding k=0.41, B=5.0",2.765899897,20.52499962
"Theory, Spalding k=0.41, B=5.0",2.770299911,20.54999924
"Theory, Spalding k=0.41, B=5.0",2.774699926,20.57500076
"Theory, Spalding k=0.41, B=5.0",2.779099941,20.60000038
"Theory, Spalding k=0.41, B=5.0",2.783499956,20.625
"Theory, Spalding k=0.41, B=5.0",2.787899971,20.64999962
"Theory, Spalding k=0.41, B=5.0",2.792299986,20.67499924
"Theory, Spalding k=0.41, B=5.0",2.796799898,20.70000076
"Theory, Spalding k=0.41, B=5.0",2.801199913,20.72500038
"Theory, Spalding k=0.41, B=5.0",2.805599928,20.75
"Theory, Spalding k=0.41, B=5.0",2.809999943,20.77499962
"Theory, Spalding k=0.41, B=5.0",2.814399958,20.79999924
"Theory, Spalding k=0.41, B=5.0",2.818799973,20.82500076
"Theory, Spalding k=0.41, B=5.0",2.823299885,20.85000038
"Theory, Spalding k=0.41, B=5.0",2.8276999,20.875
"Theory, Spalding k=0.41, B=5.0",2.832099915,20.89999962
"Theory, Spalding k=0.41, B=5.0",2.836499929,20.92499924
"Theory, Spalding k=0.41, B=5.0",2.840899944,20.95000076
"Theory, Spalding k=0.41, B=5.0",2.845299959,20.97500038
"Theory, Spalding k=0.41, B=5.0",2.84980011,21.0
"Theory, Spalding k=0.41, B=5.0",2.854199886,21.02499962
"Theory, Spalding k=0.41, B=5.0",2.858599901,21.04999924
"Theory, Spalding k=0.41, B=5.0",2.862999916,21.07500076
"Theory, Spalding k=0.41, B=5.0",2.867500067,21.10000038
"Theory, Spalding k=0.41, B=5.0",2.871900082,21.125
"Theory, Spalding k=0.41, B=5.0",2.876300097,21.14999962
"Theory, Spalding k=0.41, B=5.0",2.880700111,21.17499924
"Theory, Spalding k=0.41, B=5.0",2.885099888,21.20000076
"Theory, Spalding k=0.41, B=5.0",2.889600039,21.22500038
"Theory, Spalding k=0.41, B=5.0",2.894000053,21.25
"Theory, Spalding k=0.41, B=5.0",2.898400068,21.27499962
"Theory, Spalding k=0.41, B=5.0",2.902899981,21.29999924
"Theory, Spalding k=0.41, B=5.0",2.907299995,21.32500076
"Theory, Spalding k=0.41, B=5.0",2.91170001,21.35000038
"Theory, Spalding k=0.41, B=5.0",2.916100025,21.375
"Theory, Spalding k=0.41, B=5.0",2.920599937,21.39999962
"Theory, Spalding k=0.41, B=5.0",2.924999952,21.42499924
"Theory, Spalding k=0.41, B=5.0",2.929399967,21.45000076
"Theory, Spalding k=0.41, B=5.0",2.933799982,21.47500038
"Theory, Spalding k=0.41, B=5.0",2.938299894,21.5
"Theory, Spalding k=0.41, B=5.0",2.942699909,21.52499962
"Theory, Spalding k=0.41, B=5.0",2.947099924,21.54999924
"Theory, Spalding k=0.41, B=5.0",2.951600075,21.57500076
"Theory, Spalding k=0.41, B=5.0",2.95600009,21.60000038
"Theory, Spalding k=0.41, B=5.0",2.960400105,21.625
"Theory, Spalding k=0.41, B=5.0",2.964900017,21.64999962
"Theory, Spalding k=0.41, B=5.0",2.969300032,21.67499924
"Theory, Spalding k=0.41, B=5.0",2.973700047,21.70000076
"Theory, Spalding k=0.41, B=5.0",2.978100061,21.72500038
"Theory, Spalding k=0.41, B=5.0",2.982599974,21.75
"Theory, Spalding k=0.41, B=5.0",2.986999989,21.77499962
"Theory, Spalding k=0.41, B=5.0",2.991400003,21.79999924
"Theory, Spalding k=0.41, B=5.0",2.995899916,21.82500076
"Theory, Spalding k=0.41, B=5.0",3.000299931,21.85000038
"Theory, Spalding k=0.41, B=5.0",3.004699945,21.875
"Theory, Spalding k=0.41, B=5.0",3.009200096,21.89999962
"Theory, Spalding k=0.41, B=5.0",3.013600111,21.92499924
"Theory, Spalding k=0.41, B=5.0",3.018100023,21.95000076
"Theory, Spalding k=0.41, B=5.0",3.022500038,21.97500038
"Theory, Spalding k=0.41, B=5.0",3.026900053,22.0
"Theory, Spalding k=0.41, B=5.0",3.031399965,22.02499962
"Theory, Spalding k=0.41, B=5.0",3.03579998,22.04999924
"Theory, Spalding k=0.41, B=5.0",3.040199995,22.07500076
"Theory, Spalding k=0.41, B=5.0",3.044699907,22.10000038
"Theory, Spalding k=0.41, B=5.0",3.049099922,22.125
"Theory, Spalding k=0.41, B=5.0",3.053499937,22.14999962
"Theory, Spalding k=0.41, B=5.0",3.058000088,22.17499924
"Theory, Spalding k=0.41, B=5.0",3.062400103,22.20000076
"Theory, Spalding k=0.41, B=5.0",3.066900015,22.22500038
"Theory, Spalding k=0.41, B=5.0",3.07130003,22.25
"Theory, Spalding k=0.41, B=5.0",3.075700045,22.27499962
"Theory, Spalding k=0.41, B=5.0",3.080199957,22.29999924
"Theory, Spalding k=0.41, B=5.0",3.084599972,22.32500076
"Theory, Spalding k=0.41, B=5.0",3.088999987,22.35000038
"Theory, Spalding k=0.41, B=5.0",3.093499899,22.375
"Theory, Spalding k=0.41, B=5.0",3.097899914,22.39999962
"Theory, Spalding k=0.41, B=5.0",3.102400064,22.42499924
"Theory, Spalding k=0.41, B=5.0",3.106800079,22.45000076
"Theory, Spalding k=0.41, B=5.0",3.111200094,22.47500038
"Theory, Spalding k=0.41, B=5.0",3.115700006,22.5
"Theory, Spalding k=0.41, B=5.0",3.120100021,22.52499962
"Theory, Spalding k=0.41, B=5.0",3.124599934,22.54999924
"Theory, Spalding k=0.41, B=5.0",3.128999949,22.57500076
"Theory, Spalding k=0.41, B=5.0",3.133399963,22.60000038
"Theory, Spalding k=0.41, B=5.0",3.137900114,22.625
"Theory, Spalding k=0.41, B=5.0",3.142299891,22.64999962
"Theory, Spalding k=0.41, B=5.0",3.146800041,22.67499924
"Theory, Spalding k=0.41, B=5.0",3.151200056,22.70000076
"Theory, Spalding k=0.41, B=5.0",3.155699968,22.72500038
