x_mm,y_mm,Ek_Ave,Ek_turb,UU,UV,UW,VV,VW,WW,U_mean,U_rms,V_mean,V_rms,W_mean,W_rms,k
149.265192,153.648517,1346.089355,37.645008,27.171505,-11.152839,0.277993,25.221584,-0.881796,22.88397,51.509651,5.213078,-6.22503,5.022542,-0.428427,4.784131,37.638529500000004
151.122156,153.648517,1344.342651,36.754467,26.504183,-10.296964,-0.182364,24.583275,-0.497323,22.408806,51.466228,5.148665,-6.305924,4.95858,-0.385106,4.734202,36.748132
152.97915,153.648517,1341.286377,36.380165,26.075171,-9.775423,0.470952,24.560909,-0.965913,22.111712,51.402203,5.106826,-6.342571,4.956324,-0.397704,4.702714,36.373896
154.836115,153.648517,1337.878052,36.192146,25.830492,-9.696981,0.372832,24.751722,-1.013772,21.7896,51.33276,5.082809,-6.368017,4.975539,-0.39076,4.668335,36.185907
156.693109,153.648517,1333.674927,36.139526,25.895779,-9.978697,0.396091,24.956787,-1.408939,21.414028,51.251637,5.089228,-6.362443,4.996108,-0.372497,4.627928,36.133297
158.550073,153.648517,1329.511108,36.585938,26.276237,-10.629228,0.431068,25.307228,-1.337694,21.575832,51.171219,5.126476,-6.35505,5.031062,-0.376539,4.645379,36.5796485
160.407068,153.648517,1328.001831,35.854687,25.693878,-10.096146,0.133772,24.874073,-1.045765,21.12908,51.133198,5.069349,-6.425064,4.987821,-0.344099,4.597034,35.8485155
162.264032,153.648517,1327.517822,34.993652,24.776447,-9.603415,0.118254,24.648674,-1.06623,20.550116,51.116585,4.978024,-6.481567,4.965171,-0.345806,4.533614,34.9876185
164.121027,153.648517,1327.198975,34.168045,23.756607,-9.166655,0.530264,24.144203,-1.279769,20.423483,51.102776,4.874496,-6.541144,4.914099,-0.343019,4.519625,34.1621465
165.977991,153.648517,1326.42981,33.764378,23.127087,-8.635529,0.19849,24.14974,-1.308405,20.24028,51.079754,4.809478,-6.603049,4.914662,-0.343529,4.499308,33.7585535
167.834985,153.648517,1324.60376,32.883198,22.799175,-8.17128,0.259239,23.307169,-1.490723,19.648689,51.037144,4.77526,-6.654691,4.828166,-0.364086,4.433067,32.8775165
169.691949,153.648517,1320.866211,32.432472,22.965061,-8.133275,0.352766,22.570337,-1.41497,19.318352,50.957531,4.792601,-6.702915,4.751235,-0.365848,4.395644,32.426875
171.548944,153.648517,1316.486084,32.215733,22.896206,-7.88324,0.374397,22.75506,-1.2279,18.76907,50.86861,4.785411,-6.725708,4.770638,-0.348657,4.332702,32.210167999999996
173.405908,153.648517,1312.711304,32.198151,22.728142,-8.014512,0.122994,22.860603,-0.801534,18.796453,50.793217,4.767815,-6.735053,4.781689,-0.333092,4.335862,32.192599
175.262903,153.648517,1311.171509,31.754286,22.147049,-8.212887,0.455276,22.693336,-1.179401,18.657227,50.760841,4.706471,-6.748007,4.764163,-0.379995,4.319774,31.748806
177.119867,153.648517,1310.037109,31.355,21.645325,-8.353622,0.581787,22.747122,-1.057073,18.306719,50.7341,4.652855,-6.777833,4.769806,-0.43184,4.279005,31.349583000000003
178.976862,153.648517,1307.609131,31.065151,21.260063,-8.134863,0.047238,22.495026,-0.720484,18.364487,50.679893,4.611262,-6.824536,4.743302,-0.438677,4.285751,31.059787999999998
180.833826,153.648517,1305.606079,30.43866,20.894274,-7.335507,0.520358,21.83007,-0.755024,18.142445,50.631481,4.571421,-6.887115,4.67267,-0.4826,4.259763,30.4333945
182.69082,153.648517,1302.688721,29.937185,20.922752,-6.851219,0.502056,21.354309,-0.82597,17.586966,50.565071,4.574535,-6.952222,4.621471,-0.466426,4.194044,29.932013500000004
184.547784,153.648517,1301.358643,29.526861,20.835499,-6.937874,0.3436,21.059057,-0.551138,17.148972,50.533134,4.564986,-6.994824,4.589412,-0.438231,4.14149,29.521763999999997
186.404779,153.648517,1299.74231,28.977652,20.795012,-6.82232,0.291102,20.716326,-0.698954,16.433954,50.495922,4.560548,-7.033551,4.551912,-0.419024,4.054232,28.972645999999997
188.261743,153.648517,1298.913574,28.503553,20.245687,-6.482969,0.373774,20.810047,-0.752044,15.941513,50.473946,4.49991,-7.074132,4.562197,-0.40597,3.993028,28.4986235
190.118738,153.648517,1297.125488,28.252674,20.148083,-6.101151,0.44332,20.477564,-0.646506,15.869934,50.42905,4.489049,-7.140932,4.525606,-0.410845,3.984053,28.2477905
191.975702,153.648517,1295.358887,27.988407,20.237282,-6.207649,0.270522,20.446154,-0.494197,15.283702,50.390144,4.498976,-7.167933,4.522133,-0.414919,3.909776,27.983569
193.832697,153.648517,1294.381348,27.57003,19.815788,-6.403762,-0.010372,20.251965,-0.369567,15.062773,50.364758,4.451878,-7.210585,4.500608,-0.401544,3.881414,27.565262999999998
195.689661,153.648517,1291.88916,27.231678,19.579401,-6.368981,0.120601,20.248404,-0.512356,14.626143,50.314682,4.425244,-7.213686,4.500211,-0.416878,3.824744,27.226974
197.546655,153.648517,1288.842407,27.23554,19.961353,-6.647503,0.324855,20.088364,-0.514968,14.411965,50.252956,4.468199,-7.220025,4.482391,-0.443305,3.796637,27.230841
199.403619,153.648517,1289.748657,26.010561,19.080643,-6.11338,0.43201,18.949963,-0.595502,13.98152,50.263466,4.368517,-7.271054,4.353532,-0.461498,3.73951,26.006062999999997
201.260614,153.648517,1287.818604,25.892494,19.329573,-6.183738,0.32035,18.64784,-0.67442,13.798617,50.22438,4.396921,-7.274803,4.318688,-0.475434,3.71497,25.888015
203.117578,153.648517,1287.202148,25.84922,19.060522,-6.123963,0.112099,18.582958,-0.651661,14.04603,50.209641,4.366213,-7.292143,4.311168,-0.469734,3.748127,25.844755
204.974573,153.648517,1286.395752,25.498569,18.461132,-6.085463,0.116107,18.645231,-0.369005,13.881961,50.193821,4.297013,-7.291022,4.318386,-0.461366,3.726172,25.494162000000003
206.831537,153.648517,1286.636719,24.580832,18.205664,-5.505905,0.320588,17.830936,-0.029956,13.116558,50.191048,4.267179,-7.343661,4.223034,-0.450317,3.621993,24.576579
208.688531,153.648517,1286.623291,23.704933,17.590504,-5.152746,-0.376836,17.167965,0.239877,12.643188,50.187256,4.194467,-7.368284,4.143783,-0.440928,3.556034,23.7008285
210.545496,153.648517,1288.008667,23.035044,16.310434,-4.624071,-0.43105,17.212753,-0.066108,12.538913,50.21088,4.038968,-7.39455,4.149186,-0.45318,3.54134,23.03105
212.40249,153.648517,1286.462769,22.888304,16.179735,-4.227483,-0.471621,16.758017,-0.432928,12.830928,50.179874,4.022753,-7.397601,4.09401,-0.425565,3.582339,22.88434
214.259454,153.648517,1286.852905,22.140093,15.472338,-3.94428,0.247335,16.036968,-0.7804,12.763212,50.187508,3.93383,-7.398481,4.004965,-0.427216,3.572873,22.136259000000003
216.116449,153.648517,1287.544678,21.707933,15.087317,-3.998942,0.349799,15.890751,-0.940632,12.430279,50.200836,3.884576,-7.401407,3.986665,-0.429574,3.525965,21.7041735
217.973413,153.648517,1287.690674,21.499376,14.798018,-3.617988,0.332558,15.834577,-0.747691,12.358714,50.197269,3.847152,-7.444238,3.979613,-0.445943,3.5158,21.4956545
219.830408,153.648517,1286.926514,21.065075,14.8008,-3.425723,0.335705,15.539531,-0.563038,11.782515,50.178349,3.847515,-7.467736,3.942363,-0.467896,3.432864,21.061422999999998
221.687402,153.648517,1284.265015,21.33547,15.27624,-3.3166,0.278399,15.583908,-0.378668,11.803409,50.124611,3.908822,-7.472488,3.947988,-0.463715,3.435906,21.3317785
223.544366,153.648517,1285.200562,20.672935,14.649658,-3.145604,0.194826,15.235239,-0.285754,11.4538,50.141266,3.827819,-7.484765,3.903573,-0.482344,3.38464,20.6693485
225.401361,153.648517,1286.036621,20.327116,14.412811,-3.101319,-0.144133,14.98329,-0.039443,11.251081,50.154072,3.79675,-7.51013,3.871161,-0.489978,3.354554,20.323591
227.258325,153.648517,1286.803955,19.793438,14.111629,-2.975929,-0.372561,14.516325,-0.197166,10.95205,50.166206,3.756871,-7.530254,3.81036,-0.504941,3.309676,19.790002
229.11532,153.648517,1285.376465,20.048944,14.204509,-2.873822,-0.500172,14.524624,-0.115545,11.361802,50.139236,3.769214,-7.520342,3.811449,-0.504136,3.37102,20.0454675
230.972284,153.648517,1285.107666,20.052097,14.055289,-2.961778,-0.194913,14.6135,-0.218618,11.428454,50.136353,3.749364,-7.503854,3.823092,-0.503293,3.380893,20.0486215
232.829279,153.648517,1284.575684,19.707575,13.776207,-2.966766,-0.061039,14.377887,-0.272632,11.254215,50.128365,3.711953,-7.487789,3.792147,-0.481005,3.355021,19.7041545
234.686243,153.648517,1282.898926,19.525761,14.019419,-3.101354,0.013847,14.124638,-0.490004,10.900686,50.094246,3.744576,-7.492122,3.758602,-0.482369,3.301905,19.5223715
236.543237,153.648517,1281.420044,19.269342,13.963459,-3.211173,-0.105692,14.064069,-0.352224,10.50447,50.067375,3.737096,-7.475434,3.750535,-0.464561,3.241341,19.265999
238.400201,153.648517,1279.371826,19.568092,14.032438,-3.077183,-0.358192,14.14524,-0.085727,10.95172,50.030457,3.746315,-7.449783,3.761342,-0.444618,3.309625,19.564699
240.257196,153.648517,1279.196777,19.302685,13.310854,-2.837453,-0.35257,14.165708,0.011664,11.122112,50.031128,3.648721,-7.422661,3.764062,-0.428886,3.335272,19.299337
242.11416,153.648517,1276.896606,19.541723,13.869473,-3.073117,-0.874174,14.215619,0.319391,10.991575,49.9907,3.724497,-7.387748,3.770687,-0.380326,3.315642,19.5383335
243.971155,153.648517,1274.822876,19.372173,13.972156,-3.213522,-0.957276,14.06573,0.154221,10.699744,49.954414,3.738259,-7.352421,3.750756,-0.379281,3.27133,19.368815
245.828119,153.648517,1272.272705,19.428324,13.945225,-3.011073,-1.0347,13.954831,0.199402,10.949869,49.909393,3.734654,-7.313334,3.73594,-0.336374,3.309345,19.4249625
247.685114,153.648517,1271.291138,18.947231,13.568231,-2.709431,-0.814842,13.592904,-0.062517,10.726761,49.896606,3.683827,-7.266293,3.687175,-0.335706,3.275457,18.943948
249.542078,153.648517,1269.491211,18.811758,13.455532,-2.150697,-0.761982,13.508346,-0.235292,10.653122,49.864883,3.668496,-7.237341,3.675689,-0.31119,3.264195,18.808500000000002
251.399072,153.648517,1266.301147,19.018972,13.865437,-2.299865,-0.65086,13.230292,-0.090361,10.935633,49.806408,3.723954,-7.198986,3.637662,-0.314182,3.307193,19.015681
253.256036,153.648517,1262.976929,19.385714,14.048478,-2.487417,-0.376285,13.468545,0.231236,11.247704,49.744576,3.748454,-7.165095,3.670269,-0.304596,3.354049,19.3823635
255.113031,153.648517,1259.927368,19.487068,14.304537,-2.443932,-0.588389,13.460429,0.180362,11.20243,49.687897,3.782461,-7.133694,3.669163,-0.279282,3.347292,19.483698
256.969995,153.648517,1257.423706,19.222666,13.939695,-2.113007,-0.477045,13.205152,-0.020196,11.293843,49.639317,3.733913,-7.121748,3.634204,-0.257401,3.360922,19.219345
258.82699,153.648517,1253.605835,19.22534,14.08511,-1.848237,-0.70227,12.895963,-0.010162,11.46296,49.565453,3.753338,-7.1011,3.591405,-0.22816,3.385992,19.222016500000002
260.683954,153.648517,1250.550171,19.094456,13.90149,-1.875283,-0.958747,12.585572,0.026956,11.695244,49.509815,3.728793,-7.059088,3.547922,-0.218227,3.420127,19.091153000000002
262.540948,153.648517,1246.78894,19.247049,14.121151,-1.940893,-0.781889,12.598137,-0.232805,11.768166,49.43832,3.758137,-7.027502,3.549692,-0.212193,3.430772,19.243727
264.397913,153.648517,1245.334717,18.720789,13.575892,-1.882605,-0.817598,12.389636,-0.341754,11.469576,49.415852,3.684866,-6.979633,3.520196,-0.166796,3.386969,18.717551999999998
266.254907,153.648517,1243.512085,18.185064,13.174303,-1.651357,-0.917538,11.956397,-0.076795,11.233133,49.384602,3.629956,-6.940622,3.458102,-0.115231,3.351877,18.1819165
268.111902,153.648517,1239.320801,18.224136,13.37592,-1.543896,-0.936459,11.949685,0.026772,11.116365,49.305294,3.657627,-6.90083,3.457131,-0.088019,3.33441,18.220985000000002
269.968866,153.648517,1236.257324,18.260643,13.330484,-1.322505,-0.788191,11.992397,0.144424,11.192093,49.248657,3.651409,-6.861316,3.463304,-0.082558,3.345748,18.257487
271.825861,153.648517,1234.093384,17.981239,12.918994,-1.43398,-0.518168,11.690903,0.236239,11.346363,49.214214,3.594611,-6.79278,3.419492,-0.078006,3.368728,17.97813
273.682825,153.648517,1230.982788,18.047792,12.744482,-1.529284,-0.559296,12.007237,0.117921,11.337633,49.16048,3.57025,-6.724034,3.465446,-0.023027,3.367431,18.044676000000003
275.539819,153.648517,1228.062866,17.960733,12.937133,-1.661945,-0.480881,11.812667,0.252864,11.16546,49.108486,3.597134,-6.66949,3.437253,0.003548,3.341764,17.95763
277.396783,153.648517,1224.72522,17.935404,12.901199,-1.693208,-0.34123,11.856776,0.021375,11.10663,49.046661,3.592135,-6.623827,3.443665,0.014801,3.332949,17.9323025
279.253778,153.648517,1220.824829,18.12781,13.040297,-1.799357,-0.550393,11.689266,-0.24444,11.519788,48.974197,3.611447,-6.570858,3.419252,0.035978,3.394375,18.1246755
281.110742,153.648517,1217.954834,17.883799,12.75372,-1.534532,-0.60573,11.485718,-0.252406,11.521971,48.919285,3.571544,-6.542908,3.389352,0.058206,3.394697,17.8807045
282.967737,153.648517,1212.805786,18.089314,12.874187,-1.519551,-0.211008,11.560482,-0.179251,11.737708,48.820084,3.588372,-6.496787,3.400364,0.051235,3.42633,18.0861885
284.824701,153.648517,1208.99292,18.129112,12.799091,-1.566639,-0.306875,11.430633,-0.568971,12.022239,48.749504,3.577891,-6.439679,3.381214,0.048495,3.46761,18.1259815
286.681696,153.648517,1205.241699,18.302919,12.865458,-1.57798,-0.732691,11.697185,-0.603619,12.03688,48.682953,3.587155,-6.359829,3.42041,0.078645,3.46972,18.299761500000002
288.53866,153.648517,1201.606567,18.276121,12.9174,-1.517063,-0.805474,11.785961,-0.397138,11.842572,48.618137,3.594389,-6.283466,3.433365,0.089044,3.441601,18.272966500000003
290.395654,153.648517,1197.727051,18.277102,12.866533,-1.664291,-1.065225,11.783379,-0.183488,11.897991,48.549297,3.587305,-6.197015,3.432989,0.129168,3.449644,18.2739515
292.252618,153.648517,1193.662354,18.2122,12.797847,-1.512459,-1.163108,11.787665,-0.153409,11.832606,48.47303,3.577716,-6.137159,3.433613,0.159847,3.440152,18.209059
294.109613,153.648517,1189.96875,17.925732,12.550773,-1.616547,-1.112514,11.565675,-0.012189,11.728834,48.40313,3.543012,-6.085899,3.401128,0.190613,3.425034,17.922641
295.966577,153.648517,1185.636353,17.916201,12.639117,-1.497426,-0.906411,11.52395,-0.095953,11.663165,48.31773,3.55546,-6.052418,3.394987,0.194879,3.415432,17.913116
297.823572,153.648517,1181.986938,17.789679,12.464054,-1.521368,-0.813877,11.399787,-0.170841,11.709392,48.248631,3.530751,-6.000367,3.376648,0.198451,3.422194,17.7866165
299.680536,153.648517,1178.157227,17.861332,12.19377,-1.654261,-0.683486,11.53444,-0.166818,11.988303,48.177311,3.492259,-5.934263,3.396532,0.213686,3.462711,17.8582565
301.537531,153.648517,1174.737915,17.630014,11.734135,-1.452329,-0.764899,11.345196,-0.215546,12.174621,48.112568,3.425807,-5.882481,3.368553,0.230591,3.489516,17.626976
303.394495,153.648517,1170.75647,17.477388,11.487793,-1.368958,-0.658901,11.174097,-0.240274,12.286865,48.035931,3.389657,-5.831373,3.343056,0.239948,3.505565,17.4743775
305.251489,153.648517,1166.969482,17.459286,11.279124,-1.379182,-0.543248,11.115193,-0.30476,12.518239,47.966072,3.35873,-5.756746,3.334233,0.23354,3.538417,17.456278
307.108453,153.648517,1163.625854,17.099583,11.163286,-1.338875,-0.625946,10.821265,-0.153162,12.20872,47.902588,3.341439,-5.704287,3.289853,0.234147,3.494399,17.096635499999998
308.965448,153.648517,1159.533813,16.867466,11.236164,-1.108115,-0.510474,10.616593,-0.09519,11.876352,47.823055,3.352328,-5.654316,3.258593,0.227047,3.446506,16.8645545
310.822412,153.648517,1155.565063,16.796986,11.196379,-1.113572,-0.51308,10.629977,0.00617,11.761825,47.74667,3.346388,-5.596444,3.260646,0.256576,3.429847,16.7940905
312.679407,153.648517,1151.631592,16.955725,11.446053,-1.240143,-0.366825,10.708869,0.088948,11.75068,47.672913,3.383493,-5.521056,3.272723,0.274018,3.428222,16.952801
314.536401,153.648517,1149.317993,16.796581,11.488832,-0.985281,-0.480703,10.288539,0.096597,11.809993,47.62973,3.38981,-5.472911,3.207852,0.30357,3.436863,16.793682
316.393365,153.648517,1144.815063,16.762852,11.740569,-1.174167,-0.399985,10.313662,0.088433,11.465697,47.542248,3.426747,-5.409244,3.211766,0.324322,3.386395,16.759964
318.25036,153.648517,1141.342163,16.553423,11.62354,-1.202574,-0.319245,10.355922,0.156788,11.121678,47.474037,3.409625,-5.363579,3.218339,0.363491,3.335205,16.55057
320.107324,153.648517,1138.795898,16.068529,11.02667,-1.118898,-0.448694,10.245958,0.167526,10.858887,47.425922,3.32093,-5.311815,3.201207,0.398047,3.295567,16.065757499999997
321.964319,153.648517,1135.612061,15.798509,10.547032,-1.051636,-0.535713,10.244275,0.059947,10.800258,47.365086,3.2479,-5.255167,3.200944,0.394983,3.286658,15.7957825
323.821283,153.648517,1131.474609,15.993953,10.826579,-1.030437,-0.246609,10.279322,0.023022,10.876488,47.284363,3.29066,-5.194613,3.206414,0.392355,3.298236,15.991194500000002
325.678278,153.648517,1128.439819,16.104763,10.945001,-1.270698,-0.17602,10.417017,-0.024563,10.841959,47.228409,3.308608,-5.119045,3.227818,0.390257,3.292996,16.101988499999997
327.535242,153.648517,1126.212402,15.821388,10.746161,-1.219654,-0.19074,10.147174,0.025269,10.743986,47.190586,3.278416,-5.03124,3.185738,0.399942,3.278085,15.8186605
329.392236,153.648517,1123.85376,15.599657,10.478337,-1.070226,-0.036606,9.981164,-0.060887,10.734434,47.149761,3.237305,-4.945529,3.15957,0.386564,3.276627,15.5969675
331.2492,153.648517,1121.023071,15.474719,10.441182,-1.054933,-0.087262,9.941708,0.011202,10.56121,47.098656,3.231561,-4.86057,3.153319,0.371163,3.250082,15.47205
333.106195,153.648517,1117.975098,15.398685,10.43923,-1.114137,-0.286773,9.796117,0.172764,10.556708,47.040051,3.231259,-4.799934,3.130145,0.380087,3.249389,15.3960275
334.963159,153.648517,1114.646973,15.520236,10.497216,-1.270935,-0.282013,10.00351,0.152308,10.534394,46.976578,3.24022,-4.726533,3.163105,0.393501,3.245953,15.51756
336.820154,153.648517,1111.105957,15.387165,10.52197,-1.241777,-0.064503,10.062302,0.024118,10.184748,46.90871,3.244039,-4.650617,3.172387,0.395393,3.19163,15.384509999999999
338.677118,153.648517,1110.554688,15.134082,10.127618,-1.251419,-0.125464,10.132576,0.084389,10.002743,46.90353,3.182667,-4.583508,3.183446,0.399986,3.162985,15.1314685
340.534113,153.648517,1109.081421,14.69638,9.786236,-1.347402,-0.084286,9.917544,0.007285,9.683898,46.878807,3.128566,-4.516469,3.149486,0.376476,3.112165,14.693839
342.391077,153.648517,1107.40625,14.595276,9.453241,-1.454675,-0.128489,10.172531,-0.079629,9.559738,46.849895,3.074878,-4.447214,3.189716,0.349587,3.09215,14.592754999999999
344.248071,153.648517,1105.034668,14.249435,9.197696,-1.430377,0.028285,9.918806,-0.17227,9.377437,46.803474,3.033033,-4.402567,3.149686,0.34926,3.062525,14.2469695
346.105035,153.648517,1100.682007,14.624783,9.550631,-1.404245,0.14813,10.239356,-0.232851,9.454531,46.717171,3.090676,-4.329002,3.200176,0.359709,3.075088,14.622259
347.96203,153.648517,1098.012085,14.577791,9.51273,-1.242169,0.181675,10.311164,-0.318382,9.326656,46.663689,3.084538,-4.2874,3.211377,0.377361,3.054221,14.575275
349.818994,153.648517,1095.854126,14.545153,9.539645,-1.052447,0.172684,10.232238,-0.244655,9.313401,46.621799,3.088898,-4.239402,3.199063,0.379238,3.05205,14.542642
351.675989,153.648517,1093.389893,14.649688,9.757459,-0.924733,0.075031,10.272995,-0.089629,9.263868,46.575405,3.123963,-4.167561,3.205428,0.377361,3.043923,14.647161
353.532953,153.648517,1091.584595,14.791292,10.035471,-1.057303,-0.106928,10.075606,-0.015186,9.466406,46.542366,3.168154,-4.104218,3.174483,0.364118,3.077018,14.7887415
355.389948,153.648517,1090.944824,14.482569,9.916419,-1.065692,-0.182574,9.884706,-0.148726,9.15901,46.534473,3.149307,-4.039893,3.144267,0.33447,3.026647,14.4800675
357.246912,153.648517,1089.064697,14.296772,9.832808,-1.042637,-0.193296,9.78391,-0.05301,8.971888,46.499077,3.136002,-3.980289,3.128194,0.350094,2.99557,14.294303
359.103906,153.648517,1086.909912,14.189425,9.923107,-1.036529,-0.156086,9.713183,-0.109505,8.737651,46.457188,3.150369,-3.9263,3.116868,0.365825,2.956208,14.186970500000001
360.96087,153.648517,1085.237427,13.933957,9.526086,-1.144245,-0.039441,9.700974,-0.178831,8.636032,46.425442,3.086703,-3.875023,3.114908,0.370473,2.938967,13.931546
362.817865,153.648517,1083.503052,14.090169,9.520203,-1.342917,0.083912,9.814466,0.151554,8.840795,46.393631,3.085749,-3.809028,3.133076,0.358702,2.973604,14.087731999999999
364.67486,153.648517,1082.16687,14.219399,9.622099,-1.32446,0.287365,9.857239,0.096859,8.954554,46.366913,3.102218,-3.784097,3.139895,0.352147,2.992674,14.216946
366.531824,153.648517,1082.436768,13.870168,9.268433,-1.269466,0.109979,9.630857,-0.122579,8.83625,46.374901,3.044673,-3.757109,3.10363,0.35581,2.97284,13.86777
368.388818,153.648517,1082.148193,13.769365,9.063005,-1.273183,-0.215275,9.595167,-0.307763,8.875792,46.372917,3.010743,-3.702639,3.097875,0.373345,2.979484,13.766982
370.245782,153.648517,1081.081787,13.643843,8.971016,-1.159325,-0.222679,9.498752,-0.277683,8.813199,46.354839,2.995425,-3.641638,3.082271,0.361488,2.96896,13.6414835
372.102777,153.648517,1079.865112,13.507388,8.73939,-1.358944,0.101018,9.6113,-0.282034,8.659411,46.336071,2.956502,-3.547763,3.100478,0.334987,2.942942,13.5050505
373.959741,153.648517,1079.907959,13.254452,8.569118,-1.315888,0.025869,9.583856,-0.366764,8.351339,46.341629,2.927559,-3.489365,3.096048,0.30637,2.890119,13.2521565
375.816736,153.648517,1079.668701,13.425356,8.85079,-1.070678,0.094945,9.743381,-0.336009,8.251895,46.340683,2.975285,-3.435029,3.121709,0.280968,2.872859,13.423033
377.6737,153.648517,1079.229736,13.417069,9.04287,-1.075381,0.133669,9.593918,-0.437106,8.192713,46.334671,3.007396,-3.39096,3.097673,0.243023,2.862539,13.4147505
379.530695,153.648517,1078.918579,13.327921,9.065737,-1.232916,0.207321,9.511699,-0.358469,8.073795,46.332436,3.011197,-3.331627,3.084371,0.20644,2.841688,13.3256155
381.387659,153.648517,1079.544189,13.275111,9.003082,-1.184871,0.402665,9.424354,-0.47891,8.11819,46.350292,3.000773,-3.273259,3.070177,0.158059,2.84949,13.272813
383.244653,153.648517,1080.588989,12.969203,8.806707,-1.188444,0.285171,9.130374,-0.241329,7.99683,46.375858,2.967867,-3.23025,3.021913,0.152819,2.828112,12.9669555
385.101617,153.648517,1080.974976,12.711471,8.763641,-1.10336,0.516981,8.951329,-0.253973,7.703557,46.386955,2.960602,-3.190192,2.992137,0.152415,2.775769,12.7092635
386.958612,153.648517,1080.54834,12.89007,9.017986,-0.931405,0.622184,9.090742,-0.217802,7.666941,46.381069,3.003257,-3.141769,3.015347,0.149761,2.769164,12.8878345
388.815576,153.648517,1081.094849,12.897049,8.981214,-0.923087,0.648099,9.049994,-0.190177,7.75842,46.395947,2.997127,-3.097601,3.008582,0.104183,2.785635,12.894814
390.672571,153.648517,1080.081177,12.981133,9.11441,-1.169437,0.693186,9.05109,-0.125458,7.792268,46.378002,3.01927,-3.039606,3.008764,0.062343,2.791705,12.978884
392.529535,153.648517,1080.22998,12.940186,9.010868,-1.453281,0.678824,9.007899,-0.166386,7.857122,46.385696,3.002071,-2.970997,3.001576,0.011933,2.803298,12.9379445
394.38653,153.648517,1080.754028,12.806477,9.045101,-1.44367,0.54765,9.000494,-0.291328,7.562916,46.399277,3.007768,-2.935142,3.000342,-0.016219,2.750314,12.8042555
396.243494,153.648517,1082.276123,12.72296,9.147471,-1.499367,0.5074,8.880725,-0.454491,7.413319,46.433949,3.024741,-2.90517,2.980313,-0.02179,2.722977,12.720757500000001
398.100488,153.648517,1083.908936,12.608981,8.85904,-1.431148,0.618319,9.065153,-0.291958,7.289396,46.470985,2.976672,-2.874633,3.0111,-0.044258,2.700122,12.606794500000001
399.957452,153.648517,1084.918701,12.660979,8.749737,-1.301048,0.689695,9.196985,-0.352191,7.370844,46.494755,2.958252,-2.840234,3.032916,-0.09009,2.715165,12.658783
401.814447,153.648517,1086.32373,12.329393,8.411645,-1.071639,0.509331,9.072424,-0.248546,7.170436,46.52737,2.900535,-2.799671,3.012308,-0.113761,2.677999,12.327252499999998
403.671411,153.648517,1086.908569,12.184893,8.423697,-0.967489,0.474252,8.814198,-0.182537,7.127651,46.542442,2.902613,-2.756833,2.96913,-0.13361,2.669998,12.182773000000001
405.528406,153.648517,1086.554321,12.229039,8.474089,-1.095662,0.415224,8.879937,-0.343317,7.099804,46.538624,2.911282,-2.689929,2.980181,-0.171409,2.664777,12.226914999999998
407.38537,153.648517,1087.173218,12.124875,8.531425,-1.226932,0.48393,8.776338,-0.298467,6.937778,46.553532,2.921114,-2.659379,2.962746,-0.207242,2.634195,12.122770500000001
409.242365,153.648517,1089.52417,11.680092,8.205273,-1.221469,0.327858,8.684484,-0.249102,6.466364,46.605827,2.864734,-2.626845,2.947201,-0.212209,2.543126,11.678060499999999
411.099359,153.648517,1091.270996,11.663868,8.225098,-1.228879,0.136016,8.546061,-0.230614,6.552519,46.645088,2.868193,-2.593612,2.923619,-0.225315,2.560012,11.661838999999999
412.956323,153.648517,1092.426636,11.740307,8.353441,-1.343221,0.094746,8.697289,-0.110312,6.425796,46.672714,2.890484,-2.54009,2.949373,-0.243128,2.535136,11.738263
414.813318,153.648517,1093.361694,11.969444,8.462798,-1.530315,0.29278,8.924866,-0.109357,6.547067,46.695518,2.909342,-2.485892,2.987711,-0.268867,2.558946,11.9673655
416.670282,153.648517,1093.955322,12.215912,8.711849,-1.61721,0.786287,9.086867,-0.079212,6.62886,46.709702,2.951841,-2.455366,3.014705,-0.293096,2.574881,12.213788
418.527277,153.648517,1094.964844,12.331589,8.772138,-1.719151,0.873685,9.331121,-0.189606,6.555627,46.734306,2.962037,-2.395282,3.054954,-0.311584,2.560619,12.329443000000001
420.384241,153.648517,1095.424316,12.448203,8.936693,-1.85499,0.854188,9.364771,-0.179332,6.590615,46.746601,2.98969,-2.346765,3.060457,-0.310343,2.567443,12.4460395
422.241235,153.648517,1096.460693,12.257931,8.754117,-1.864876,0.77007,9.163457,-0.1024,6.594023,46.770187,2.958993,-2.31991,3.027384,-0.29826,2.568106,12.255798500000001
424.098199,153.648517,1097.867188,12.460428,8.691426,-1.911535,0.692549,9.369264,-0.04297,6.85584,46.802055,2.948378,-2.284289,3.061191,-0.289586,2.618593,12.458265
425.955194,153.648517,1099.258423,12.274126,8.77925,-1.685535,0.622341,9.241256,-0.006421,6.523483,46.831684,2.963237,-2.285885,3.040207,-0.291941,2.554333,12.271994499999998
427.812158,153.648517,1099.963989,12.165912,8.6718,-1.677123,0.496655,9.049841,0.135891,6.605957,46.848366,2.945048,-2.253102,3.008557,-0.28696,2.570429,12.163799
429.669153,153.648517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431.526117,153.648517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
